Transaction_ID,Date,customer_type,sku,product_name,category,quantity,unit_price,line_total,tx_total
1077,2024-01-15 11:34:16,Regular,21,Red Bandana,Western_Apparel,1,4.99,4.99,19.47
1077,2024-01-15 11:34:16,Regular,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,19.47
1078,2024-01-15 14:05:54,Regular,29,Leather Wallet,Leather_Goods,1,24.99,24.99,117.94
1078,2024-01-15 14:05:54,Regular,10,Smoked Sausage Links,Cowboy_Food,2,8.99,17.98,117.94
1078,2024-01-15 14:05:54,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,117.94
1078,2024-01-15 14:05:54,Regular,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,117.94
1078,2024-01-15 14:05:54,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,117.94
1079,2024-01-15 16:27:54,Bulk,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,58.44
1079,2024-01-15 16:27:54,Bulk,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,58.44
1079,2024-01-15 16:27:54,Bulk,21,Red Bandana,Western_Apparel,1,4.99,4.99,58.44
1079,2024-01-15 16:27:54,Bulk,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,58.44
1079,2024-01-15 16:27:54,Bulk,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,58.44
1079,2024-01-15 16:27:54,Bulk,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,58.44
1080,2024-01-15 10:12:45,Regular,14,Work Gloves,Ranch_Supplies,2,6.99,13.98,164.89
1080,2024-01-15 10:12:45,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,164.89
1080,2024-01-15 10:12:45,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,164.89
1080,2024-01-15 10:12:45,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,164.89
1080,2024-01-15 10:12:45,Regular,8,Hardtack Biscuits,Cowboy_Food,2,2.49,4.98,164.89
1080,2024-01-15 10:12:45,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,164.89
1080,2024-01-15 10:12:45,Regular,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,164.89
1080,2024-01-15 10:12:45,Regular,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,164.89
1080,2024-01-15 10:12:45,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,164.89
1081,2024-01-15 16:37:09,Bulk,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,67.45
1081,2024-01-15 16:37:09,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,67.45
1081,2024-01-15 16:37:09,Bulk,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,67.45
1081,2024-01-15 16:37:09,Bulk,21,Red Bandana,Western_Apparel,1,4.99,4.99,67.45
1081,2024-01-15 16:37:09,Bulk,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,67.45
1082,2024-01-15 09:16:05,Casual,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,100.93
1082,2024-01-15 09:16:05,Casual,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,100.93
1082,2024-01-15 09:16:05,Casual,10,Smoked Sausage Links,Cowboy_Food,2,8.99,17.98,100.93
1082,2024-01-15 09:16:05,Casual,29,Leather Wallet,Leather_Goods,1,24.99,24.99,100.93
1082,2024-01-15 09:16:05,Casual,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,100.93
1082,2024-01-15 09:16:05,Casual,24,Denim Vest,Western_Apparel,1,39.99,39.99,100.93
1083,2024-01-15 17:51:07,Casual,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,19.99
1084,2024-01-15 16:37:42,Regular,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,17.47
1084,2024-01-15 16:37:42,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,17.47
1084,2024-01-15 16:37:42,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,17.47
1085,2024-01-15 15:46:23,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,61.95
1085,2024-01-15 15:46:23,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,61.95
1085,2024-01-15 15:46:23,Regular,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,61.95
1085,2024-01-15 15:46:23,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,61.95
1085,2024-01-15 15:46:23,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,61.95
1086,2024-01-15 14:40:59,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,129.96
1086,2024-01-15 14:40:59,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,129.96
1086,2024-01-15 14:40:59,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,129.96
1086,2024-01-15 14:40:59,Regular,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,129.96
1087,2024-01-15 18:44:00,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,202.39
1087,2024-01-15 18:44:00,Regular,5,Cornbread Mix,Cowboy_Food,2,3.49,6.98,202.39
1087,2024-01-15 18:44:00,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,202.39
1087,2024-01-15 18:44:00,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,202.39
1087,2024-01-15 18:44:00,Regular,23,Leather Belt,Western_Apparel,2,19.99,39.98,202.39
1087,2024-01-15 18:44:00,Regular,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,202.39
1087,2024-01-15 18:44:00,Regular,29,Leather Wallet,Leather_Goods,1,24.99,24.99,202.39
1087,2024-01-15 18:44:00,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,202.39
1087,2024-01-15 18:44:00,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,202.39
1088,2024-01-15 16:43:22,Regular,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,27.47
1088,2024-01-15 16:43:22,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,27.47
1088,2024-01-15 16:43:22,Regular,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,27.47
1089,2024-01-15 17:07:15,Regular,5,Cornbread Mix,Cowboy_Food,2,3.49,6.98,39.44
1089,2024-01-15 17:07:15,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,39.44
1089,2024-01-15 17:07:15,Regular,21,Red Bandana,Western_Apparel,1,4.99,4.99,39.44
1089,2024-01-15 17:07:15,Regular,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,39.44
1089,2024-01-15 17:07:15,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,39.44
1090,2024-01-15 17:13:52,Casual,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,56.97
1090,2024-01-15 17:13:52,Casual,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,56.97
1090,2024-01-15 17:13:52,Casual,24,Denim Vest,Western_Apparel,1,39.99,39.99,56.97
1091,2024-01-15 09:47:07,Tourist,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,49.46
1091,2024-01-15 09:47:07,Tourist,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,49.46
1091,2024-01-15 09:47:07,Tourist,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,49.46
1091,2024-01-15 09:47:07,Tourist,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,49.46
1092,2024-01-15 10:20:24,Casual,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,18.98
1092,2024-01-15 10:20:24,Casual,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,18.98
1093,2024-01-15 11:38:52,Regular,4,Trail Beef Jerky,Cowboy_Food,2,5.99,11.98,110.91
1093,2024-01-15 11:38:52,Regular,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,110.91
1093,2024-01-15 11:38:52,Regular,23,Leather Belt,Western_Apparel,2,19.99,39.98,110.91
1093,2024-01-15 11:38:52,Regular,29,Leather Wallet,Leather_Goods,1,24.99,24.99,110.91
1093,2024-01-15 11:38:52,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,110.91
1093,2024-01-15 11:38:52,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,110.91
1093,2024-01-15 11:38:52,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,110.91
1094,2024-01-15 16:17:58,Bulk,5,Cornbread Mix,Cowboy_Food,2,3.49,6.98,345.31
1094,2024-01-15 16:17:58,Bulk,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,345.31
1094,2024-01-15 16:17:58,Bulk,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,345.31
1094,2024-01-15 16:17:58,Bulk,16,Hay Bale Twine,Ranch_Supplies,2,5.99,11.98,345.31
1094,2024-01-15 16:17:58,Bulk,9,Dried Apple Slices,Cowboy_Food,2,4.99,9.98,345.31
1094,2024-01-15 16:17:58,Bulk,21,Red Bandana,Western_Apparel,2,4.99,9.98,345.31
1094,2024-01-15 16:17:58,Bulk,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,345.31
1094,2024-01-15 16:17:58,Bulk,29,Leather Wallet,Leather_Goods,1,24.99,24.99,345.31
1094,2024-01-15 16:17:58,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,345.31
1094,2024-01-15 16:17:58,Bulk,1,Chuckwagon Beans,Cowboy_Food,2,2.99,5.98,345.31
1094,2024-01-15 16:17:58,Bulk,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,345.31
1094,2024-01-15 16:17:58,Bulk,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,345.31
1094,2024-01-15 16:17:58,Bulk,20,Cowboy Boots,Western_Apparel,2,89.99,179.98,345.31
1095,2024-01-15 16:06:54,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,66.97
1095,2024-01-15 16:06:54,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,66.97
1095,2024-01-15 16:06:54,Regular,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,66.97
1096,2024-01-15 12:53:39,Regular,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,73.94
1096,2024-01-15 12:53:39,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,73.94
1096,2024-01-15 12:53:39,Regular,3,Smoky BBQ Sauce,Cowboy_Food,2,4.49,8.98,73.94
1096,2024-01-15 12:53:39,Regular,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,73.94
1096,2024-01-15 12:53:39,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,73.94
1097,2024-01-15 18:29:09,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,36.96
1097,2024-01-15 18:29:09,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,36.96
1097,2024-01-15 18:29:09,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,36.96
1097,2024-01-15 18:29:09,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,36.96
1098,2024-01-15 10:45:05,Tourist,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,85.46
1098,2024-01-15 10:45:05,Tourist,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,85.46
1098,2024-01-15 10:45:05,Tourist,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,85.46
1098,2024-01-15 10:45:05,Tourist,24,Denim Vest,Western_Apparel,1,39.99,39.99,85.46
1099,2024-01-15 16:56:24,Bulk,24,Denim Vest,Western_Apparel,1,39.99,39.99,138.43
1099,2024-01-15 16:56:24,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,138.43
1099,2024-01-15 16:56:24,Bulk,30,Leather Journal,Leather_Goods,2,14.99,29.98,138.43
1099,2024-01-15 16:56:24,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,138.43
1099,2024-01-15 16:56:24,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,138.43
1099,2024-01-15 16:56:24,Bulk,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,138.43
1100,2024-01-15 15:11:28,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,59.97
1100,2024-01-15 15:11:28,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,59.97
1100,2024-01-15 15:11:28,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,59.97
1101,2024-01-15 14:32:30,Bulk,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,20.96
1101,2024-01-15 14:32:30,Bulk,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,20.96
1101,2024-01-15 14:32:30,Bulk,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,20.96
1101,2024-01-15 14:32:30,Bulk,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,20.96
1102,2024-01-15 09:52:02,Tourist,29,Leather Wallet,Leather_Goods,1,24.99,24.99,32.98
1102,2024-01-15 09:52:02,Tourist,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,32.98
1103,2024-01-15 16:40:40,Regular,29,Leather Wallet,Leather_Goods,3,24.99,74.97,121.43
1103,2024-01-15 16:40:40,Regular,21,Red Bandana,Western_Apparel,1,4.99,4.99,121.43
1103,2024-01-15 16:40:40,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,121.43
1103,2024-01-15 16:40:40,Regular,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,121.43
1103,2024-01-15 16:40:40,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,121.43
1104,2024-01-15 16:54:23,Casual,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,14.99
1105,2024-01-15 12:48:06,Regular,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,30.98
1105,2024-01-15 12:48:06,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,30.98
1106,2024-01-15 15:27:54,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,10.98
1106,2024-01-15 15:27:54,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,10.98
1107,2024-01-15 16:01:21,Casual,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,168.93
1107,2024-01-15 16:01:21,Casual,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,168.93
1107,2024-01-15 16:01:21,Casual,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,168.93
1107,2024-01-15 16:01:21,Casual,1,Chuckwagon Beans,Cowboy_Food,2,2.99,5.98,168.93
1107,2024-01-15 16:01:21,Casual,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,168.93
1107,2024-01-15 16:01:21,Casual,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,168.93
1108,2024-01-15 13:38:13,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,13.48
1108,2024-01-15 13:38:13,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,13.48
1109,2024-01-15 16:04:29,Casual,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,76.47
1109,2024-01-15 16:04:29,Casual,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,76.47
1109,2024-01-15 16:04:29,Casual,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,76.47
1110,2024-01-15 14:44:57,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,22.98
1110,2024-01-15 14:44:57,Regular,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,22.98
1111,2024-01-15 17:34:49,Bulk,10,Smoked Sausage Links,Cowboy_Food,3,8.99,26.97,122.9
1111,2024-01-15 17:34:49,Bulk,30,Leather Journal,Leather_Goods,1,14.99,14.99,122.9
1111,2024-01-15 17:34:49,Bulk,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,122.9
1111,2024-01-15 17:34:49,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,122.9
1111,2024-01-15 17:34:49,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,122.9
1111,2024-01-15 17:34:49,Bulk,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,122.9
1111,2024-01-15 17:34:49,Bulk,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,122.9
1111,2024-01-15 17:34:49,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,122.9
1112,2024-01-15 16:37:05,Bulk,30,Leather Journal,Leather_Goods,1,14.99,14.99,313.8
1112,2024-01-15 16:37:05,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,313.8
1112,2024-01-15 16:37:05,Bulk,7,Prairie Honey,Cowboy_Food,2,6.49,12.98,313.8
1112,2024-01-15 16:37:05,Bulk,11,Lasso Rope,Ranch_Supplies,2,14.99,29.98,313.8
1112,2024-01-15 16:37:05,Bulk,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,313.8
1112,2024-01-15 16:37:05,Bulk,16,Hay Bale Twine,Ranch_Supplies,3,5.99,17.97,313.8
1112,2024-01-15 16:37:05,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,313.8
1112,2024-01-15 16:37:05,Bulk,24,Denim Vest,Western_Apparel,1,39.99,39.99,313.8
1112,2024-01-15 16:37:05,Bulk,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,313.8
1112,2024-01-15 16:37:05,Bulk,8,Hardtack Biscuits,Cowboy_Food,2,2.49,4.98,313.8
1112,2024-01-15 16:37:05,Bulk,22,Flannel Shirt,Western_Apparel,2,29.99,59.98,313.8
1112,2024-01-15 16:37:05,Bulk,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,313.8
1112,2024-01-15 16:37:05,Bulk,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,313.8
1112,2024-01-15 16:37:05,Bulk,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,313.8
1113,2024-01-15 10:55:41,Casual,30,Leather Journal,Leather_Goods,1,14.99,14.99,56.95
1113,2024-01-15 10:55:41,Casual,21,Red Bandana,Western_Apparel,2,4.99,9.98,56.95
1113,2024-01-15 10:55:41,Casual,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,56.95
1113,2024-01-15 10:55:41,Casual,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,56.95
1114,2024-01-15 17:04:39,Casual,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,32.98
1114,2024-01-15 17:04:39,Casual,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,32.98
1115,2024-01-15 13:05:53,Bulk,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,106.43
1115,2024-01-15 13:05:53,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,106.43
1115,2024-01-15 13:05:53,Bulk,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,106.43
1115,2024-01-15 13:05:53,Bulk,24,Denim Vest,Western_Apparel,1,39.99,39.99,106.43
1115,2024-01-15 13:05:53,Bulk,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,106.43
1115,2024-01-15 13:05:53,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,106.43
1115,2024-01-15 13:05:53,Bulk,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,106.43
1116,2024-01-15 18:02:57,Regular,7,Prairie Honey,Cowboy_Food,2,6.49,12.98,188.39
1116,2024-01-15 18:02:57,Regular,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,188.39
1116,2024-01-15 18:02:57,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,188.39
1116,2024-01-15 18:02:57,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,188.39
1116,2024-01-15 18:02:57,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,188.39
1116,2024-01-15 18:02:57,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,188.39
1116,2024-01-15 18:02:57,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,188.39
1116,2024-01-15 18:02:57,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,188.39
1116,2024-01-15 18:02:57,Regular,10,Smoked Sausage Links,Cowboy_Food,2,8.99,17.98,188.39
1117,2024-01-15 15:59:44,Regular,24,Denim Vest,Western_Apparel,2,39.99,79.98,178.93
1117,2024-01-15 15:59:44,Regular,16,Hay Bale Twine,Ranch_Supplies,1,5.99,5.99,178.93
1117,2024-01-15 15:59:44,Regular,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,178.93
1117,2024-01-15 15:59:44,Regular,29,Leather Wallet,Leather_Goods,2,24.99,49.98,178.93
1117,2024-01-15 15:59:44,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,178.93
1118,2024-01-15 09:54:39,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,237.35
1118,2024-01-15 09:54:39,Bulk,16,Hay Bale Twine,Ranch_Supplies,1,5.99,5.99,237.35
1118,2024-01-15 09:54:39,Bulk,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,237.35
1118,2024-01-15 09:54:39,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,237.35
1118,2024-01-15 09:54:39,Bulk,7,Prairie Honey,Cowboy_Food,2,6.49,12.98,237.35
1118,2024-01-15 09:54:39,Bulk,21,Red Bandana,Western_Apparel,2,4.99,9.98,237.35
1118,2024-01-15 09:54:39,Bulk,23,Leather Belt,Western_Apparel,2,19.99,39.98,237.35
1118,2024-01-15 09:54:39,Bulk,30,Leather Journal,Leather_Goods,1,14.99,14.99,237.35
1118,2024-01-15 09:54:39,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,237.35
1118,2024-01-15 09:54:39,Bulk,4,Trail Beef Jerky,Cowboy_Food,2,5.99,11.98,237.35
1118,2024-01-15 09:54:39,Bulk,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,237.35
1119,2024-01-15 16:42:21,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,64.46
1119,2024-01-15 16:42:21,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,64.46
1119,2024-01-15 16:42:21,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,64.46
1119,2024-01-15 16:42:21,Regular,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,64.46
1120,2024-01-15 11:05:53,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,33.93
1120,2024-01-15 11:05:53,Regular,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,33.93
1120,2024-01-15 11:05:53,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,33.93
1120,2024-01-15 11:05:53,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,33.93
1120,2024-01-15 11:05:53,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,33.93
1120,2024-01-15 11:05:53,Regular,16,Hay Bale Twine,Ranch_Supplies,1,5.99,5.99,33.93
1120,2024-01-15 11:05:53,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,33.93
1121,2024-01-15 17:34:56,Tourist,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,42.95
1121,2024-01-15 17:34:56,Tourist,30,Leather Journal,Leather_Goods,1,14.99,14.99,42.95
1121,2024-01-15 17:34:56,Tourist,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,42.95
1121,2024-01-15 17:34:56,Tourist,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,42.95
1121,2024-01-15 17:34:56,Tourist,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,42.95
1122,2024-01-15 18:10:59,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,49.97
1122,2024-01-15 18:10:59,Regular,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,49.97
1122,2024-01-15 18:10:59,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,49.97
1123,2024-01-15 16:30:57,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,22.47
1123,2024-01-15 16:30:57,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,22.47
1123,2024-01-15 16:30:57,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,22.47
1124,2024-01-15 15:34:38,Tourist,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,6.99
1125,2024-01-15 15:59:57,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,50.96
1125,2024-01-15 15:59:57,Bulk,21,Red Bandana,Western_Apparel,2,4.99,9.98,50.96
1125,2024-01-15 15:59:57,Bulk,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,50.96
1126,2024-01-15 14:40:46,Casual,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,4.49
1127,2024-01-15 10:39:14,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,57.97
1127,2024-01-15 10:39:14,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,57.97
1127,2024-01-15 10:39:14,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,57.97
1128,2024-01-15 17:59:01,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,24.46
1128,2024-01-15 17:59:01,Regular,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,24.46
1128,2024-01-15 17:59:01,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,24.46
1128,2024-01-15 17:59:01,Regular,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,24.46
1129,2024-01-15 12:57:58,Bulk,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,121.4
1129,2024-01-15 12:57:58,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,2,4.49,8.98,121.4
1129,2024-01-15 12:57:58,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,121.4
1129,2024-01-15 12:57:58,Bulk,29,Leather Wallet,Leather_Goods,1,24.99,24.99,121.4
1129,2024-01-15 12:57:58,Bulk,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,121.4
1129,2024-01-15 12:57:58,Bulk,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,121.4
1129,2024-01-15 12:57:58,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,121.4
1129,2024-01-15 12:57:58,Bulk,10,Smoked Sausage Links,Cowboy_Food,2,8.99,17.98,121.4
1130,2024-01-15 12:43:25,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,155.89
1130,2024-01-15 12:43:25,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,155.89
1130,2024-01-15 12:43:25,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,155.89
1130,2024-01-15 12:43:25,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,155.89
1130,2024-01-15 12:43:25,Regular,1,Chuckwagon Beans,Cowboy_Food,3,2.99,8.97,155.89
1130,2024-01-15 12:43:25,Regular,4,Trail Beef Jerky,Cowboy_Food,2,5.99,11.98,155.89
1130,2024-01-15 12:43:25,Regular,16,Hay Bale Twine,Ranch_Supplies,1,5.99,5.99,155.89
1130,2024-01-15 12:43:25,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,155.89
